salary_id,employer_name,location_state,location_country,location_latitude,location_longitude,job_title,job_title_category,job_title_rank,total_experience_years,employer_experience_years,annual_base_pay,signing_bonus,annual_bonus,stock_value_bonus,comments,submitted_at,total_experience_years_d
465,tapjoy,,,,,senior engineer,Engineering,Senior,6.0,3.0,110406.48,0.0,11040.0,0,,3/21/2016 13:38,other
466,private,FL,US,27.19,-80.24,web developer,Web,,10.0,2.0,75000.0,0.0,0.0,0,,3/21/2016 13:38,other
469,cisco,,,,,architect,Other,,15.0,6.0,162000.0,,48000.0,10000,,3/21/2016 13:39,overDecade
470,facebook,,,,,software engineering intern,Software,Intern,1.0,0.0,96000.0,0.0,0.0,0,,3/21/2016 13:39,other
473,bk engineering,,,,,software engineer,Software,,4.0,4.0,90000.0,5000.0,8000.0,0,,3/21/2016 13:39,other
475,i.b.m.,NC,US,38.0,-97.0,senior software engineer,Software,Senior,18.0,12.0,29000.0,0.0,0.0,0,Thank you for this service!,3/21/2016 13:39,overDecade
477,anon,,,,,software developer,Software,,2.0,1.0,60000.0,0.0,0.0,0,,3/21/2016 13:39,other
478,series a ($8mm) funded startup,,,,,tech lead,Software,,3.5,0.25,33000.0,0.0,7500.0,0,Bangalore guys n gals please contribute. :-),3/21/2016 13:39,other
479,liveperson,,GE,42.0,43.5,devops engineer,Engineering,,1.0,1.0,46999.0,0.0,0.0,0,,3/21/2016 13:39,other
480,facebook,WA,US,47.61,-122.33,software engineer,Software,,7.0,3.0,167000.0,25000.0,25000.0,"Signing grant: 9,600 RSUs (250k) vesting over 4 years (25% at year 1, 1/36 every quarter after), currently worth $1m due to stock price, $50k-100k in refreshers on same vesting schedule each year thereafter","Strict 40 hr / wk. 8 months parental leave taken. Always ""meets"" or ""exceeds"" performance rating.",3/21/2016 13:39,other
481,tableau software,,,,,solution architect,Other,,16.0,2.0,103000.0,,15000.0,28000,,3/21/2016 13:40,overDecade
484,microsoft,,,,,software engineer,Software,,,0.0,106000.0,15000.0,20000.0,30000,,3/21/2016 13:40,other
487,typical norwegian consulting firm,,NO,62.0,10.0,android developer,Software,,2.0,0.5,450000.0,0.0,0.0,0,,3/21/2016 13:40,other
488,netflix,,,,,senior software engineer,Software,Senior,10.0,1.0,350000.0,0.0,0.0,some,"Proof: see the ""Wage Offer From"" column on http://visadoor.com/h1bvisa-by-companies-2015-netflix-inc , which is the actual offered salary. And these are just the H-1Bs.",3/21/2016 13:40,other
489,ignition one,NY,US,38.0,-97.0,software engineer,Software,,8.0,1.0,155000.0,0.0,36000.0,,Don't work here.,3/21/2016 13:40,other
490,< 5 person startup,,,,,software engineer,Software,,6.0,1.0,125000.0,0.0,0.0,25000,,3/21/2016 13:40,other
492,lockheed martin,NY,US,42.1,-76.26,associate electrical engineer,Engineering,,1.0,1.0,60528.0,0.0,0.0,3%,,3/21/2016 13:40,other
494,anaheim ducks,CA,US,33.83,-117.88,"professional ice hockey player, center",Other,,16.0,10.0,9250000.0,5000000.0,,,Ryan Getzlaf,3/21/2016 13:40,overDecade
495,optum,MA,US,42.35,-71.06,junior systems engineer,Engineering,Junior,1.0,3.0,80000.0,0.0,5.0,0,,3/21/2016 13:40,other
496,a company in sf,,,,,software engineer,Software,,20.0,2.0,125000.0,0.0,1250.0,0,,3/21/2016 13:40,overDecade
499,intel,CA,US,37.34,-121.95,senior software engineer,Software,Senior,12.0,4.0,145000.0,0.0,30000.0,,,3/21/2016 13:40,overDecade
500,lendup,,,,,growth team (title would give me away),Other,,10.0,1.0,120000.0,0.0,0.0,10000,,3/21/2016 13:40,other
501,viacom,NY,US,38.0,-97.0,ios developer,Software,,1.0,0.0,92000.0,0.0,0.0,0,,3/21/2016 13:40,other
502,education,FL,US,38.0,-97.0,it director,Management,,20.0,10.0,75000.0,,,,,3/21/2016 13:40,overDecade
503,netflix,,,,,user interface engineer,Engineering,,15.0,4.0,260000.0,0.0,0.0,0,,3/21/2016 13:41,overDecade
506,oracle,,,,,developer,Software,,2.0,1.5,46000.0,0.0,4000.0,0,,3/21/2016 13:41,other
510,series e funded > $100m,,,,,cto,Management,,10.0,2.0,310000.0,0.0,85000.0,45000,,3/21/2016 13:41,other
511,microsoft,,,,,software engineer,Software,,6.0,2.0,73200.0,,,,,3/21/2016 13:41,other
517,paychex,NY,US,43.16,-77.61,junior java developer,Software,Junior,2.0,0.0,60000.0,0.0,,,,3/21/2016 13:41,other
518,midstage startup,CA,US,37.77,-122.41,software developer,Software,,1.0,1.0,120000.0,0.0,12000.0,1000,,3/21/2016 13:41,other
519,microsoft,WA,US,47.68,-122.12,software developer,Software,,2.0,2.0,120000.0,8000.0,8000.0,8000,,3/21/2016 13:41,other
521,nokia,,CA,60.0,-95.0,software development engineer,Software,,3.0,3.0,57450.0,,7.0,,,3/21/2016 13:41,other
522,uber,,,,,software engineer,Software,,1.5,1.5,137000.0,0.0,,192000,,3/21/2016 13:42,other
523,city of college station,TX,US,30.6,-96.31,systems analyst,Data,,2.0,1.0,51000.0,0.0,0.0,0,,3/21/2016 13:42,other
525,a series b startup,,,,,ios software engineer,Software,,5.0,0.6,115000.0,,,30000,,3/21/2016 13:42,other
527,dukker,,,,,professional hoe,Other,,55.0,40.0,120.0,120.0,12.0,12,OP is a faggot,3/21/2016 13:42,overDecade
530,xoom,,,,,software engineer,Software,,4.0,4.0,125000.0,0.0,0.0,10000,,3/21/2016 13:42,other
531,harvard,MA,US,42.35,-71.06,graduate student / research assistant,Other,,6.0,6.0,32000.0,0.0,0.0,0,"Work over 80 h a week, 7 days a week. Life of a graduate student!",3/21/2016 13:42,other
532,nasa,WA,US,38.0,-97.0,software engineer,Software,,1.0,1.0,78000.0,,,,,3/21/2016 13:42,other
534,google,,,,,software engineer,Software,,5.0,2.0,140000.0,30000.0,50000.0,50000,,3/21/2016 13:42,other
537,amex,NY,US,38.0,-97.0,software engineer,Software,,,,98000.0,9000.0,,,,3/21/2016 13:42,other
538,linklaters,NY,US,38.0,-97.0,it support engineer,Engineering,,6.0,0.0,50000.0,0.0,0.0,0,"Position is a physical Help Desk. Lot's of working perks. Stocked Pantries with teas, coffees, espressos for free. Every Friday there is a 'Drink Carts' misc snack food and drinks (alcoholic and non). Every Month there is a Popcorn day. Plus more working perks. ",3/21/2016 13:43,other
539,small startup,,,,,senior security researcher,Other,Senior,13.0,2.0,155000.0,0.0,0.0,0,,3/21/2016 13:43,overDecade
542,exl landa,CA,US,38.0,-97.0,software qa tech,Software,,5.0,5.0,45000.0,,2000.0,,,3/21/2016 13:43,other
543,navy,,,,,grad student,Other,,1.0,1.0,70000.0,15000.0,0.0,0,,3/21/2016 13:43,other
544,netsuite,OK,US,35.46,-97.51,sr. software engineer ii,Software,2,15.0,1.0,120000.0,0.0,0.0,10000,,3/21/2016 13:43,overDecade
545,poop works,,,,,cto,Management,,10.0,2.0,190000.0,25000.0,25000.0,25000,,3/21/2016 13:43,other
546,netlight consulting,,SE,62.0,15.0,consultant,Other,,2.0,1.0,52200.0,0.0,0.0,0,,3/21/2016 13:43,other
547,large german energy company,,,,,platform engineer,Engineering,,4.0,2.0,42000.0,0.0,3000.0,0,,3/21/2016 13:43,other
551,mozilla,,,,,software engineer,Software,,5.0,2.0,64960.0,0.0,21000.0,0,,3/21/2016 13:44,other
552,airbnb,,,,,software engineer,Software,,3.0,1.5,118000.0,0.0,0.0,40000,New Grad,3/21/2016 13:44,other
555,apple,,,,,sr. developer,Software,Senior,15.0,3.0,101000.0,,7000.0,25000,,3/21/2016 13:44,overDecade
556,quintiq,PA,US,39.96,-75.35,algorithm expert,Other,,5.0,1.0,80000.0,0.0,4000.0,500,They totally underpay here.,3/21/2016 13:44,other
558,salesforce,,,,,lead member of technical staff,Other,,5.0,0.0,190000.0,15000.0,30000.0,37000,,3/21/2016 13:44,other
559,startup,,,,,cto,Management,,21.0,2.0,150000.0,,,,,3/21/2016 13:44,overDecade
561,vml,KS,US,39.1,-94.62,interactive web developer,Web,,4.0,1.0,55000.0,0.0,0.0,0,,3/21/2016 13:44,other
562,c2s tech,WA,US,47.68,-122.12,front end developer,Web,,5.0,0.5,60000.0,0.0,0.0,0,,3/21/2016 13:44,other
564,earwigs,,MC,43.73,7.4,lead earwig specialist,Other,,10.0,10.0,1000000.0,1000000.0,1000000.0,"1,000,000 USD",wat,3/21/2016 13:44,other
566,12 employee startup,,CA,60.0,-95.0,front end web developer,Web,,3.0,1.0,70000.0,0.0,0.0,TBD,,3/21/2016 13:44,other
568,ibm watson research,,,,,research intern,Other,Intern,0.0,1.0,100000.0,0.0,0.0,0,,3/21/2016 13:44,other
570,amazon,WA,US,47.61,-122.33,software development engineer ii,Software,2,4.0,2.0,121000.0,38000.0,0.0,10500,,3/21/2016 13:44,other
571,of rochester brain and cognitive sciences,NY,US,38.0,-97.0,graduate student,Other,,3.0,3.0,26000.0,0.0,0.0,0,Stipend does not depend on TA duties,3/21/2016 13:45,other
575,1000+ consulting company / service contractor,,DE,51.0,9.0,software engineer,Software,,2.0,2.0,45000.0,0.0,5000.0,"1,000âÂ","Java development, uniform payment first 3 years",3/21/2016 13:45,other
576,1,,,,,asd,Other,,11.0,6.0,100000.0,10000.0,1000.0,5,,3/21/2016 13:45,overDecade
578,startup,,,,,software engineer,Software,,2.0,1.0,85000.0,,,5000,,3/21/2016 13:45,other
580,yahoo,,,,,software engineer,Software,,5.0,3.0,157500.0,0.0,5000.0,80000,,3/21/2016 13:45,other
582,mobiquity,FL,US,29.67,-82.33,ios developer,Software,,2.0,1.25,55000.0,0.0,0.0,0,,3/21/2016 13:45,other
583,telus,,,,,business systems analyst,Data,,4.0,3.0,60200.0,0.0,10.0,40% match on 6 percent you buy,,3/21/2016 13:45,other
584,adobe,,,,,web developer,Web,,4.0,1.0,155000.0,5000.0,,12000,,3/21/2016 13:45,other
591,intel,,,,,device yield engineer,Engineering,,0.0,0.0,117000.0,8000.0,13000.0,1000,,3/21/2016 13:45,other
592,d-wave,BC,CA,60.0,-95.0,algorithmic software developer,Software,,3.0,1.0,90000.0,0.0,0.0,0,,3/21/2016 13:46,other
593,meltwater,,SE,62.0,15.0,developer,Software,,6.0,0.0,56000.0,0.0,4000.0,0,,3/21/2016 13:46,other
596,wyle,MD,US,38.26,-76.44,software engineer,Software,,7.0,3.0,79000.0,0.0,0.0,0,,3/21/2016 13:46,other
598,50-person startup post series a,WA,US,38.0,-97.0,software engineer,Software,,,1.0,115000.0,10000.0,,5000 shares,,3/21/2016 13:46,other
599,lockheed martin,TX,US,30.26,-97.74,senior business analyst,Data,Senior,7.0,3.0,99500.0,0.0,4000.0,0,,3/21/2016 13:46,other
600,an unnamed advertising agency,,CA,60.0,-95.0,devops lead,Other,,3.0,1.0,53000.0,0.0,1500.0,0,,3/21/2016 13:46,other
601,logic technology,NY,US,42.85,-73.9,technical director,Management,,13.0,12.0,93500.0,0.0,15000.0,0,,3/21/2016 13:46,overDecade
603,pornhub,,,,,chief lubricator,Other,,2.0,1.0,385000.0,0.0,2.0,None,,3/21/2016 13:46,other
607,self,WA,US,38.0,-97.0,independent software engineer,Software,,14.0,6.0,230000.0,0.0,0.0,,,3/21/2016 13:46,overDecade
609,jp morgan,,,,,associate developer,Software,,5.0,1.0,74000.0,0.0,15000.0,0,,3/21/2016 13:46,other
610,government/higher education,AZ,US,38.0,-97.0,developer / system analyst,Data,,6.0,3.0,46000.0,0.0,0.0,0,Job duties are likely the same as a full stack web developer in private industry.,3/21/2016 13:46,other
611,farmers,,,,,analyst programmer iii,Data,3,20.0,7.0,103000.0,,25000.0,,,3/21/2016 13:46,overDecade
615,openx,,,,,software engineer,Software,,3.0,1.5,120000.0,20000.0,16000.0,,,3/21/2016 13:47,other
619,google,,,,,software engineer,Software,,20.0,10.0,152000.0,0.0,27000.0,50000,,3/21/2016 13:47,overDecade
624,random startup,,,,,devops,Operations,,5.0,0.5,65000.0,0.0,0.0,30000,,3/21/2016 13:47,other
625,code for america,,,,,designer,Other,,8.0,1.0,96000.0,0.0,0.0,0,,3/21/2016 13:47,other
626,aecom,KY,US,37.74,-84.29,automation engineer,Engineering,,17.0,4.0,112000.0,0.0,0.0,0,,3/21/2016 13:47,overDecade
629,business insider,NY,US,40.71,-73.99,director of infrastructure,Management,,,1.0,125000.0,0.0,10000.0,0,,3/21/2016 13:47,other
630,seattlestartupco,,,,,senior software engineer,Software,Senior,5.0,1.5,115000.0,0.0,10000.0,10000,,3/21/2016 13:47,other
631,gnaa,CA,US,38.0,-97.0,nigger in cheif,Other,,12.0,12.0,690000.0,,,,,3/21/2016 13:47,overDecade
632,tibco software,,,,,architect / principal engineer,Engineering,,10.0,8.0,140000.0,0.0,10000.0,0,,3/21/2016 13:47,other
633,financial software company,WA,US,38.0,-97.0,software engineer,Software,,4.0,2.0,140000.0,0.0,0.0,0,,3/21/2016 13:47,other
636,secretsecretsecret,,CA,60.0,-95.0,team lead,Management,,6.0,3.0,72600.0,0.0,0.0,90000,,3/21/2016 13:48,other
638,consulting company,IL,US,41.85,-87.65,devops engineer,Engineering,,6.0,3.0,95000.0,0.0,0.0,0,Consulting for a Fortune 500 company,3/21/2016 13:53,other
639,you should consider some basic validation dumbass,,,,,muffin stuffer,Other,,,,9000000.0,,,,,3/21/2016 13:48,other
643,microsoft,,,,,software engineer,Software,,0.0,0.0,106000.0,60000.0,10000.0,20000,New Grad,3/21/2016 13:48,other
644,freelance,,,,,software engineer,Software,,10.0,2.0,90000.0,0.0,0.0,,,3/21/2016 13:48,other
645,facebook,,,,,software engineer,Software,,15.0,8.0,420420.0,6969.0,4200.0,690069,,3/21/2016 13:48,overDecade
646,yext,NY,US,38.0,-97.0,engineer,Engineering,,,2.0,100000.0,,,,,3/21/2016 13:48,other
647,18f,NY,US,38.0,-97.0,innovation specialist,Other,,7.0,0.0,145000.0,0.0,0.0,0,,3/21/2016 13:48,other
648,shell oil,TX,US,29.76,-95.38,application developer,Software,,10.0,2.0,216000.0,,,,Contractor at $120/hour for approximately 1800 hours/year.,3/21/2016 13:48,other
649,logic technology,NY,US,42.85,-73.9,technical director,Management,,13.0,12.0,73000.0,0.0,5000.0,0,,3/21/2016 13:48,overDecade
653,self emplyed,,PL,52.0,20.0,developer,Software,,6.0,3.0,28.0,0.0,0.0,0,,3/21/2016 13:49,other
656,microsoft,,,,,software engineer,Software,,0.0,0.5,105000.0,10000.0,10000.0,15000,,3/21/2016 13:49,other
657,capital one,,,,,senior software engineer,Software,Senior,7.0,1.0,95000.0,0.0,6000.0,8000,,3/21/2016 13:49,other
658,livingsocial,OR,US,45.44,-122.52,sr. software engineer,Software,Senior,7.0,2.0,108000.0,,2000.0,,,3/21/2016 13:49,other
659,arbor networks,MI,US,42.27,-83.73,software engineer,Software,,,,105000.0,,,,,3/21/2016 13:49,other
660,verificient technologies,,,,,web developer,Web,,8.0,2.0,65000.0,0.0,0.0,0,,3/21/2016 13:49,other
665,m.h. frank ltd.,SC,US,34.68,-82.81,sales associate,Other,,3.0,3.0,12000.0,0.0,100.0,0,I am a college student.,3/21/2016 13:49,other
667,an agency,,,,,head of front end,Web,,16.0,15.0,59724.0,500.0,1422.0,0,,3/21/2016 13:49,overDecade
668,luminoso,MA,US,42.35,-71.06,software engineer,Software,,2.0,1.0,75000.0,0.0,0.0,0,,3/21/2016 13:49,other
671,medium-size sf biotech,,,,,software developer,Software,,8.0,2.0,130000.0,20000.0,,,,3/21/2016 13:49,other
672,startup,CA,US,38.0,-97.0,software engineer,Software,,3.0,1.0,100000.0,2500.0,1500.0,,2% equity over 4 years,3/21/2016 13:49,other
676,google,NY,US,38.0,-97.0,software engineer,Software,,1.0,1.0,115000.0,15000.0,15000.0,45000,,3/21/2016 13:50,other
677,google,,,,,cto google rail product,Management,,12.0,5.0,356000.0,190000.0,70000.0,0,,3/21/2016 13:50,overDecade
678,tomtom,,,,,expert software engineer,Software,,10.0,6.0,60000.0,,9000.0,3000,,3/21/2016 13:50,other
679,telecom company,,,,,lead engineer,Engineering,,15.0,3.0,152000.0,,18000.0,,,3/21/2016 13:50,overDecade
683,deloitte,,ZA,-29.0,24.0,assistant manager,Management,,5.0,0.5,45000.0,0.0,800.0,0,,3/21/2016 13:50,other
684,united states government,AR,US,36.04,-94.24,it technician,Other,,2.0,1.0,49300.0,,150.0,,,3/21/2016 13:50,other
685,tableau software,,,,,senior software engineer,Software,Senior,5.0,5.0,135000.0,300000.0,13500.0,120000,,3/21/2016 13:50,other
686,refme,,,,,head of mobile,Other,,2.0,2.0,45000.0,0.0,0.0,30000,,3/21/2016 13:50,other
687,amazon,,DE,51.0,9.0,sde2,Software,2,7.0,3.0,70000.0,10000.0,,"âÂ25,000",,3/21/2016 13:50,other
694,enterprise software company,CA,US,37.65,-121.85,front end developer,Web,,15.0,1.0,105000.0,0.0,0.0,15000,,3/21/2016 13:50,overDecade
695,ebay,CA,US,37.38,-121.89,mts ii software engineer,Software,,20.0,8.0,181000.0,,20000.0,45000,,3/21/2016 13:51,overDecade
697,teksystems,NE,US,40.81,-96.68,senior applications developer,Software,Senior,10.0,3.0,80000.0,0.0,0.0,0,"Contractor.  No sick time, no holiday time, no overtime, no insurance,  etc.",3/21/2016 13:51,other
700,neustar,VA,US,38.86,-77.05,software engineer ii,Software,2,4.0,3.0,89000.0,,10.0,,,3/21/2016 13:51,other
701,startup,,,,,cto,Management,,14.0,2.0,135000.0,,,,,3/21/2016 13:51,overDecade
705,twitter,,,,,senior software engineer,Software,Senior,9.75,3.75,164000.0,0.0,0.0,200000,,3/21/2016 13:51,other
707,s,,,,,aws solutions architect,Other,,10.0,2.0,54000.0,0.0,0.0,0,,3/21/2016 13:51,other
711,here,,,,,software engineer i,Software,1,1.5,0.0,80800.0,0.0,7000.0,0,,3/21/2016 13:52,other
712,alliant energy,WI,US,43.1,-89.5,senior it analyst,Data,Senior,8.0,1.0,103000.0,0.0,15450.0,0,This place is good for your wallet but bad for your career,3/21/2016 13:51,other
714,gg,,,,,pres,Other,,35.0,20.0,75000.0,2000.0,3000.0,0,,3/21/2016 13:52,overDecade
715,expedia,WA,US,47.61,-122.21,software development engineer i,Software,1,1.0,0.0,105500.0,20000.0,10.0,"10,000",,3/21/2016 13:52,other
719,best buy,MN,US,44.96,-93.26,web engineer ii,Web,2,7.0,2.0,125000.0,5000.0,15000.0,0,,3/21/2016 13:52,other
721,propeller studios,,,,,principal developer,Software,,4.0,1.0,27557.6,0.0,0.0,0,"Converted 36k/y CAD to USD on March 21st, 2016.",3/21/2016 13:52,other
722,airbnb,,,,,software engineer,Software,,0.0,1.0,110000.0,50000.0,,,,3/21/2016 13:52,other
724,amazon,,,,,sde,Software,,4.0,2.0,105000.0,45000.0,,15000,,3/21/2016 13:52,other
728,iac applications,NY,US,40.94,-73.86,senior engineer,Engineering,Senior,16.0,10.0,124000.0,3000.0,10000.0,0,,3/21/2016 13:53,overDecade
729,scientific programmer,,,,,scientific associate,Applied Science,,10.0,4.0,80000.0,0.0,0.0,0,,3/21/2016 13:53,other
730,microsoft,WA,US,47.68,-122.12,software development engineer 2,Software,2,7.0,3.0,124000.0,55000.0,2600.0,"4,000",,3/21/2016 13:53,other
734,bloomberg,NY,US,38.0,-97.0,software engineer,Software,,0.0,0.0,117000.0,0.0,17000.0,0,Starting later this year...,3/21/2016 13:53,other
735,squaretrade,,,,,senior software engineer,Software,Senior,10.0,1.0,135000.0,5000.0,0.0,0,,3/21/2016 13:53,other
736,avl germany,,,,,software engineer,Software,,2.0,2.0,60.0,0.0,0.0,0,,3/21/2016 13:53,other
737,microsoft,,,,,software engineer,Software,,1.0,2.0,120000.0,200000.0,,,"I don't know off the top of my head if what the bonus is.  Also the signing bonus was $50,000 cash, $150,000 in MSFT vested over 4 years with a 1 year cliff.",3/21/2016 13:53,other
740,tealium,,,,,software deveoper,Software,,2.0,1.0,55000.0,,2000.0,,,3/21/2016 13:54,other
743,mathworks,,,,,software enginee,Software,,2.0,1.0,70000.0,0.0,4000.0,0,,3/21/2016 13:54,other
744,iversity,,,,,javascript developer,Software,,3.0,2.0,35000.0,0.0,0.0,0,,3/21/2016 13:54,other
748,bulletproof,,AU,-27.0,133.0,engineer,Engineering,,15.0,3.5,160000.0,0.0,0.0,1000,AUD,3/21/2016 13:54,overDecade
749,stripe,,,,,support,Other,,2.0,0.0,55000.0,0.0,0.0,unknown,,3/21/2016 13:54,other
753,nbcuniversal,ID,US,43.62,-116.32,senior software engineer,Software,Senior,10.0,1.5,113375.0,0.0,0.0,5000-ish,,3/21/2016 13:54,other
758,google,,,,,swe,Software,,5.0,0.0,135000.0,30000.0,20000.0,60000,,3/21/2016 13:54,other
760,move2,,,,,developer,Software,,7.0,2.0,120000.0,0.0,0.0,0,,3/21/2016 13:54,other
761,google,,,,,software engineer,Software,,5.0,1.4,125000.0,10000.0,25000.0,50000,,3/21/2016 13:54,other
762,yelp,,,,,software engineer,Software,,3.0,1.5,130.0,0.0,0.0,50,,3/21/2016 13:55,other
766,amazon,,,,,sde1,Software,1,2.0,1.0,80000.0,25000.0,5000.0,"20,000",,3/21/2016 13:55,other
767,sparefoot,TX,US,30.26,-97.74,php developer,Software,,,,150000.0,20000.0,10000.0,"40,000",,3/21/2016 13:55,other
778,brazilian startup,,BR,-10.0,-55.0,senior developer,Software,Senior,10.0,3.0,90000.0,0.0,0.0,0,"For brazilian standards, this is pretty decent salary.",3/21/2016 13:55,other
780,wpp,NY,US,38.0,-97.0,executive director of user experience,Management,,18.0,2.0,195000.0,15000.0,10.0,,,3/21/2016 13:56,overDecade
781,square,CA,US,37.77,-122.41,software engineer,Software,,4.0,3.0,110000.0,0.0,0.0,250000,Annual stock value will be much lower after 4 years,3/21/2016 13:56,other
783,google,,,,,engineer,Engineering,,3.0,0.5,65000.0,0.0,5000.0,25000,,3/21/2016 13:56,other
786,secret,,,,,quant algo developer,Software,,12.0,9.0,156.42,,99540.0,10K GBP,,3/21/2016 13:56,overDecade
794,google,,,,,software engineer,Software,,10.0,4.0,130000.0,,20000.0,30000,,3/21/2016 13:56,other
802,cconsultancy firm,,IE,53.0,-8.0,senior software developer,Software,Senior,8.5,7.0,62500.0,0.0,3000.0,0,,3/21/2016 13:57,other
804,qlogic,,,,,senior engineer,Engineering,Senior,5.0,5.0,20000.0,,,,,3/21/2016 13:57,other
809,cisco startup,,,,,senior software developer,Software,Senior,15.0,0.75,65000.0,0.0,0.0,0,,3/21/2016 13:57,overDecade
813,startup,MA,US,42.35,-71.06,engineer,Engineering,,2.0,2.0,130000.0,0.0,10000.0,0,,3/21/2016 13:58,other
814,amazon,,,,,sde ii,Software,2,2.0,2.0,118000.0,53500.0,,50000,,3/21/2016 13:58,other
815,financial times,,,,,web developer,Web,,12.0,5.0,65412.0,0.0,1422.0,0,,3/21/2016 13:58,overDecade
816,intuit,,,,,software engineer ii,Software,2,1.0,1.0,110000.0,5000.0,10000.0,15000,,3/21/2016 13:58,other
818,online training company,,IE,53.0,-8.0,software development manager,Management,,10.0,1.0,70000.0,0.0,30000.0,0,,3/21/2016 13:58,other
821,facebook,,,,,engineer,Engineering,,2.0,2.0,124000.0,50000.0,10000.0,57000,Great service!,3/21/2016 13:58,other
823,test,,,,,ceo,Management,,4.0,2.0,300000.0,10000.0,33333.0,22333,none,3/21/2016 13:58,other
825,trading technologies,,,,,software developer,Software,,9.0,7.0,150000.0,,12000.0,,,3/21/2016 13:58,other
